OID_,type,subtype,curb_id,dist_s_m,dist_e_m
1883,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0NzQ4,45.0400009,52.4599991
1884,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0NzUw,80.1600037,85.6999969
1885,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0NzUx,5.9400001,11.1300001
1886,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg0NzUy,0.0000000,155.8520050
1887,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk1,37.1300011,45.2299995
1888,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0Nzk1,45.2299995,45.3400002
1889,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk1,62.7999992,96.4899979
1890,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0Nzk1,96.6399994,98.3099976
1891,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk1,127.0000000,128.6600037
1892,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk3,45.0999985,63.7500000
1893,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk3,78.9800034,90.4599991
1894,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk4,24.9699993,35.4599991
1895,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk4,39.4399986,52.5499992
1896,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk4,56.4199982,63.6899986
1897,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0Nzk5,114.7099991,123.1600037
1898,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg0ODAw,0.0000000,130.9770050
1899,Construction Zone, ,cGhpbGFkZWxwaGlhOjg0ODAx,0.0000000,6.1599998
1900,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAx,28.2099991,31.3500004
1901,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAx,46.0900002,50.9000015
1902,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAx,70.6600037,78.1600037
1903,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAx,80.6800003,89.7600021
1904,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAx,112.4000015,119.1600037
1905,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0ODAx,119.1600037,120.6699982
1906,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODAy,30.9099998,47.8300018
1907,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg0ODAz,0.0000000,82.2713013
1908,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODA3,83.0100021,104.5599976
1909,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODA4,36.3899994,48.6500015
1910,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg0ODA5,0.0000000,130.1380005
1911,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODEw,24.6399994,34.6399994
1912,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg0ODEy,0.0000000,59.4072990
1913,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODEz,28.1599998,36.8400002
1914,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE0,36.6899986,49.6899986
1915,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE1,34.7000008,41.7400017
1916,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE1,50.3899994,59.8400002
1917,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE2,51.5000000,56.3699989
1918,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE2,62.5200005,71.8399963
1919,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE4,66.3099976,76.5899963
1920,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE4,105.5000000,119.3199997
1921,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE5,39.6699982,51.0699997
1922,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODE5,104.4800034,111.0699997
1923,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODIw,16.4200001,41.7599983
1924,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODIw,49.2500000,56.6800003
1925,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODIx,29.1100006,36.1399994
1926,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODIx,70.5800018,78.0599976
1927,Smart Zone, ,cGhpbGFkZWxwaGlhOjg0ODIy,9.0100002,37.6699982
1928,Smart Zone, ,cGhpbGFkZWxwaGlhOjg0ODIy,84.3899994,106.0800018
1929,Parklet, ,cGhpbGFkZWxwaGlhOjg0ODIz,3.2600000,28.1599998
1930,Parklet, ,cGhpbGFkZWxwaGlhOjg0ODIz,37.4799995,43.6800003
1931,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODI0,38.8400002,45.5999985
1932,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODI2,59.5800018,73.2799988
1933,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODI3,14.9200001,25.7900009
1934,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg0ODI3,58.6599998,64.2900009
1935,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODI3,64.2900009,79.4000015
1936,Bike Rack, ,cGhpbGFkZWxwaGlhOjg0ODI5,31.5000000,50.3300018
1937,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODI5,102.6900024,108.4400024
1938,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg0ODI5,114.1299973,124.2099991
1939,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODMw,30.6299992,38.3400002
1940,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODMw,63.2999992,77.2600021
1941,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg0ODMw,116.4400024,126.7799988
1942,Construction Zone, ,cGhpbGFkZWxwaGlhOjg0ODMx,25.6599998,106.8499985
1943,Bike Rack, ,cGhpbGFkZWxwaGlhOjg0ODMy,6.6199999,31.4300003
1944,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODMy,103.9400024,114.6399994
1945,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODMy,121.9300003,128.3399963
1946,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODMz,18.8400002,33.2000008
1947,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0ODMz,33.2000008,33.2799988
1948,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM0,18.2700005,25.3700008
1949,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg0ODM0,25.3700008,27.3899994
1950,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM0,39.6500015,45.3499985
1951,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM1,35.5499992,45.9900017
1952,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM1,56.3699989,60.4300003
1953,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM1,67.3700027,71.0000000
1954,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM2,43.2999992,46.7999992
1955,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM3,44.4500008,49.4500008
1956,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM3,62.5099983,70.2900009
1957,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM3,91.6999969,108.6699982
1958,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM4,67.4599991,85.0899963
1959,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM5,30.3199997,35.5699997
1960,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM5,87.5999985,115.7799988
1961,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM5,119.9300003,126.4700012
1962,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM5,132.2799988,145.2299957
1963,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODM5,154.9600067,167.6600037
1964,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODY5,8.6800003,16.6200008
1965,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcw,47.3899994,51.0499992
1966,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcw,86.0899963,94.5599976
1967,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcw,99.1399994,104.6999969
1968,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcw,161.8399963,169.1100006
1969,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcx,26.8500004,35.1599998
1970,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0ODcx,38.9700012,44.8699989
1971,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcx,44.8699989,55.6599998
1972,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0ODcx,55.6599998,120.0599976
1973,Curb Cut, ,cGhpbGFkZWxwaGlhOjg0ODcx,120.0599976,124.1200027
1974,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg0ODcx,124.1200027,136.1499939
1975,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg3Mzc2,0.0000000,24.4512005
1976,Construction Zone, ,cGhpbGFkZWxwaGlhOjg3Mzc3,0.0000000,10.9799995
1977,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3Mzgy,31.2700005,38.2700005
1978,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3NDQ0,59.4599991,65.2699966
1979,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg3NDQ0,82.3300018,106.2099991
1980,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3NDQ1,37.8600006,44.2799988
1981,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3NDQ2,24.4400005,29.5000000
1982,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3NDQ3,39.8499985,46.4799995
1983,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3NDQ3,50.1599998,61.0299988
1984,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3OTQ3,43.4199982,63.5800018
1985,Bike Rack, ,cGhpbGFkZWxwaGlhOjg3OTQ3,110.2099991,117.0500031
1986,Curb Cut, ,cGhpbGFkZWxwaGlhOjg3OTQ4,68.0599976,84.4100037
1987,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg3OTc0,0.0000000,82.9044037
1988,Construction Zone, ,cGhpbGFkZWxwaGlhOjg4MTk3,24.0400009,38.0499992
1989,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4MjAz,0.0000000,122.1809998
1990,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4MjA0,0.0000000,59.0000000
1991,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4MjA1,0.0000000,72.4433975
1992,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MjA3,0.0300000,6.1799998
1993,Bulbout, ,cGhpbGFkZWxwaGlhOjg4MjA3,54.6399994,60.7599983
1994,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MjY4,28.6700001,38.2900009
1995,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc2,10.8500004,22.6399994
1996,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc2,33.8300018,37.4700012
1997,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc2,54.0499992,59.0299988
1998,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4Mjc2,89.3799973,95.7699966
1999,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc3,40.9199982,44.9500008
2000,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4Mjc4,8.6899996,11.4399996
2001,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc4,11.6800003,35.5299988
2002,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4Mjc4,36.1300011,38.2099991
2003,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Mjc5,80.6699982,89.5100021
2004,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg4Mjgw,4.0599999,19.6299992
2005,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzA5,101.4700012,107.0500031
2006,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEw,110.6900024,115.1200027
2007,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEx,18.1100006,21.0400009
2008,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEx,22.7299995,25.8899994
2009,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEx,89.7500000,93.0699997
2010,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,3.0100000,34.7500000
2011,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,71.4400024,75.0699997
2012,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,79.7300034,100.6999969
2013,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,103.5599976,106.4100037
2014,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,108.8300018,111.6299973
2015,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,114.2900009,117.0899963
2016,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,119.8099976,122.6500015
2017,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzEy,125.9199982,128.3200073
2018,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzMz,21.2099991,28.2099991
2019,Empty Curb, ,cGhpbGFkZWxwaGlhOjg4MzM0,0.0000000,20.1380997
2020,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4MzM1,16.9300003,26.8199997
2021,Empty Curb, ,cGhpbGFkZWxwaGlhOjg4MzM2,0.0000000,23.5977001
2022,Construction Zone, ,cGhpbGFkZWxwaGlhOjg4NTU1,32.7700005,58.8400002
2023,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4NTU2,10.2900000,14.2100000
2024,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4NTU3,0.0000000,60.5918007
2025,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4NTU4,0.0000000,20.4524994
2026,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUx,2.0200000,29.0100002
2027,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4NjUx,29.0100002,37.8300018
2028,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4NjUx,37.8300018,38.0900002
2029,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUx,38.0900002,131.2400055
2030,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4NjUx,131.2400055,147.5800018
2031,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUx,147.5800018,156.0399933
2032,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUy,2.9100001,44.4399986
2033,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4NjUy,44.4399986,53.3400002
2034,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUy,53.3400002,59.3499985
2035,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4NjUy,59.3499985,73.4000015
2036,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4NjUy,73.4000015,108.7600021
2037,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4Njc3,4.7600002,7.8800001
2038,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njc3,7.8800001,15.0799999
2039,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4Njc3,15.0799999,128.1000061
2040,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njc3,128.1000061,133.3699951
2041,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4Njc3,133.3699951,140.4199982
2042,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njc3,140.4199982,145.8999939
2043,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjg4Njc3,145.8999939,158.0200043
2044,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg4Njc4,118.3499985,136.9499969
2045,Construction Zone, ,cGhpbGFkZWxwaGlhOjg4Njc4,140.5399933,157.4600067
2046,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njkw,36.8300018,47.9099998
2047,Bike Rack, ,cGhpbGFkZWxwaGlhOjg4Njkw,64.3799973,85.3399963
2048,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4Njkw,99.7500000,101.2099991
2049,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njkw,101.2099991,107.0299988
2050,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njk4,0.0000000,2.5100000
2051,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njk4,9.8999996,18.3500004
2052,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njk4,33.1300011,39.8899994
2053,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njk4,42.0299988,49.3699989
2054,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4Njk4,57.8100014,63.4399986
2055,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4ODUw,0.0000000,164.4920044
2056,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,22.0100002,29.6000004
2057,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,36.7400017,46.9500008
2058,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,57.5600014,61.5299988
2059,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,65.2500000,71.2600021
2060,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,80.4400024,90.9400024
2061,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4ODUz,91.4800034,93.1699982
2062,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODUz,93.1699982,100.6600037
2063,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU0,101.1999969,104.8300018
2064,Construction Zone, ,cGhpbGFkZWxwaGlhOjg4ODU1,0.0000000,11.8000002
2065,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU1,17.8199997,29.5699997
2066,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg4ODU1,29.5699997,55.1599998
2067,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU2,28.1200008,35.2299995
2068,Bulbout, ,cGhpbGFkZWxwaGlhOjg4ODU2,37.0499992,40.7599983
2069,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU2,43.6699982,47.7999992
2070,Bulbout, ,cGhpbGFkZWxwaGlhOjg4ODU2,63.2500000,67.6800003
2071,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU2,71.4700012,77.8000031
2072,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU2,80.9100037,84.3300018
2073,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU2,102.7699966,110.2900009
2074,Curb Cut, ,cGhpbGFkZWxwaGlhOjg4ODU5,23.6499996,29.2600002
2075,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjg4ODYw,0.0000000,58.5721016
2076,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTMx,0.0200000,4.9499998
2077,Bulbout, ,cGhpbGFkZWxwaGlhOjg5NTMx,4.9499998,8.4099998
2078,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTMx,56.9700012,60.8400002
2079,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTM0,0.6300000,1.7000000
2080,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTM0,80.2200012,81.5299988
2081,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTM3,19.7500000,34.0499992
2082,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTM3,71.6999969,81.6500015
2083,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTQ1,20.2999992,23.8299999
2084,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjg5NTQ1,23.8299999,42.0400009
2085,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjg5NTk3,16.6700001,26.9899998
2086,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTk5,2.8199999,3.7700000
2087,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NTk5,75.4899979,78.0199966
2088,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NjAy,29.8999996,33.4199982
2089,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NjAy,40.7599983,49.1199989
2090,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NjA4,0.8400000,4.5200000
2091,Curb Cut, ,cGhpbGFkZWxwaGlhOjg5NjA4,9.5400000,23.6100006
2092,Bike Rack, ,cGhpbGFkZWxwaGlhOjkwNTU3,10.6300001,10.7299995
2093,Bulbout, ,cGhpbGFkZWxwaGlhOjkwNTU3,10.7299995,12.2900000
2094,Bike Rack, ,cGhpbGFkZWxwaGlhOjkwNTU3,12.2900000,12.3100004
2095,Bulbout, ,cGhpbGFkZWxwaGlhOjkwNTU3,12.3100004,24.9300003
2096,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5MDA5,21.3299999,31.4300003
2097,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MTUz,3.6099999,22.1399994
2098,Construction Zone, ,cGhpbGFkZWxwaGlhOjk5MTU0,59.0600014,62.4599991
2099,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MTU0,62.4599991,66.8899994
2100,Construction Zone, ,cGhpbGFkZWxwaGlhOjk5MTU0,66.8899994,74.3000031
2101,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MTU2,22.7299995,38.6899986
2102,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MTU4,13.4300003,14.1099997
2103,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MTU4,14.1099997,26.9599991
2104,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MTU4,27.3999996,27.4500008
2105,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MTU4,34.2900009,40.9000015
2106,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MTYw,27.3199997,32.0200005
2107,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MTYw,45.0999985,64.8799973
2108,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjk5Mjcy,0.0000000,63.6893997
2109,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Mjc5,12.1400003,18.0300007
2110,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Mjgw,27.4099998,40.5299988
2111,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Mjgy,6.2399998,11.2700005
2112,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Mjgy,17.7099991,22.3199997
2113,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MzMx,33.8899994,34.3100014
2114,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MzMx,34.3100014,45.1599998
2115,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjk5MzMx,45.1599998,45.5000000
2116,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MzMx,47.4700012,50.7099991
2117,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MzMx,69.8600006,73.6699982
2118,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjk5MzMy,0.0000000,86.1283035
2119,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjk5MzMz,0.0000000,46.0236015
2120,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjk5MzM0,0.0000000,120.5270004
2121,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5MzM1,53.9199982,56.0299988
2122,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY1,94.9300003,101.5000000
2123,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5NzY1,4.4299998,13.4799995
2124,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY1,5.9400001,22.4200001
2125,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY1,62.7700005,78.3099976
2126,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5NzY2,42.4799995,51.0499992
2127,Bulbout, ,cGhpbGFkZWxwaGlhOjk5NzY3,0.0000000,17.8600006
2128,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY3,17.8400002,24.7000008
2129,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY3,121.0199966,121.0500031
2130,Bulbout, ,cGhpbGFkZWxwaGlhOjk5NzY3,121.0500031,141.3899994
2131,Bulbout, ,cGhpbGFkZWxwaGlhOjk5NzY4,0.0000000,10.4099998
2132,Bulbout, ,cGhpbGFkZWxwaGlhOjk5NzY4,118.8700027,130.8899994
2133,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjk5NzY4,13.1400003,32.2599983
2134,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Nzcx,6.2500000,20.8899994
2135,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Nzcx,36.0299988,41.2200012
2136,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Nzcz,26.7199993,31.5100002
2137,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Nzcz,44.3699989,49.7700005
2138,Curb Cut, ,cGhpbGFkZWxwaGlhOjk5Nzcz,91.8199997,97.0699997
2139,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEwNjc0OQ,0.0000000,102.0500031
2140,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNjc1MA,3.9200001,31.7399998
2141,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNjc1MA,35.4700012,40.2000008
2142,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNjc1MA,71.5500031,73.9700012
2143,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNjc1MA,92.1100006,101.6100006
2144,Bulbout, ,cGhpbGFkZWxwaGlhOjEwNzA0Nw,112.1999969,126.0400009
2145,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA0Nw,158.1199951,167.2700043
2146,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA0Nw,239.7799988,248.5099945
2147,Bulbout, ,cGhpbGFkZWxwaGlhOjEwNzA0Nw,274.4800110,287.2200012
2148,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA0OA,76.3799973,91.0100021
2149,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA1MQ,114.5100021,123.5699997
2150,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA1MQ,20.6900005,28.5000000
2151,Bulbout, ,cGhpbGFkZWxwaGlhOjEwNzA1MQ,138.7100067,159.9700012
2152,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA1Mg,78.7399979,87.3399963
2153,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEwNzA1Mg,114.6200027,134.3300018
2154,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzA1NA,9.2700005,21.1299992
2155,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEwNzI3Nw,0.0000000,35.9785004
2156,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEwNzI3OA,0.0000000,35.9038010
2157,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzI4MQ,6.8499999,17.0200005
2158,Construction Zone, ,cGhpbGFkZWxwaGlhOjEwNzI4MQ,38.2700005,56.8400002
2159,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNzI4MQ,56.8400002,62.6500015
2160,Construction Zone, ,cGhpbGFkZWxwaGlhOjEwNzI4MQ,62.6500015,64.3399963
